symbol,total_return,net_expectancy,gross_expectancy,cost_avg,win_rate,mdd,trades,trades_per_day,run_id
071050,-0.9826306537700207,-0.0024498504354428163,0.0003501495645571837,0.0028,0.31958762886597936,-0.9837098173228942,1455,5.796812749003984,verify_turbo_v3_071050_20251215_010251
006800,-0.9715226928629291,-0.0021621225622581314,0.0006378774377418692,0.0028000000000000004,0.2788393489030432,-0.971704878600125,1413,5.629482071713148,verify_turbo_v3_006800_20251215_010317
373220,-0.9859244723071994,-0.0028592661302039857,-5.9266130203985056e-05,0.0028000000000000004,0.2731921110299489,-0.9861458118609505,1369,5.4541832669322705,verify_turbo_v3_373220_20251215_010326
024110,-0.9920917498111385,-0.0027624122045303515,3.758779546964789e-05,0.0027999999999999995,0.27625,-0.9921291410649865,1600,6.374501992031872,verify_turbo_v3_024110_20251215_010338
005940,-0.9855107617829197,-0.002598515557547693,0.00020148444245230769,0.0028000000000000004,0.2976109215017065,-0.986390082039863,1465,5.836653386454183,verify_turbo_v3_005940_20251215_010342
196170,-0.975435418873426,-0.002578667824575511,0.00022133217542448904,0.0028,0.26024096385542167,-0.9765577592005101,1245,4.960159362549801,verify_turbo_v3_196170_20251215_010410
055550,-0.9929927520161052,-0.0028706011575916858,-7.060115759168601e-05,0.0028,0.25407779171894607,-0.9930641036165939,1594,6.350597609561753,verify_turbo_v3_055550_20251215_010428
207940,-0.9822354732442334,-0.00267378917450814,0.00012621082549186028,0.0028000000000000004,0.28335832083958024,-0.9824805745195287,1334,5.700854700854701,verify_turbo_v3_207940_20251215_011306
034220,-0.9745105366285207,-0.0024392446672067986,0.00036075533279320156,0.0028,0.26443768996960487,-0.9755977815523741,1316,5.243027888446215,verify_turbo_v3_034220_20251215_011337
278470,-0.9848568081778148,-0.0025973667735370897,0.00020263322646291073,0.0028000000000000004,0.2807272727272727,-0.9858993815269849,1375,5.47808764940239,verify_turbo_v3_278470_20251215_011346
259960,-0.9942473873572505,-0.003166460537457466,-0.000366460537457466,0.0028,0.25663716814159293,-0.9943600821314567,1469,5.852589641434263,verify_turbo_v3_259960_20251215_011355
033780,-0.9912635358140677,-0.0030830476912006737,-0.00028304769120067333,0.0028000000000000004,0.2936619718309859,-0.9912672868948172,1420,5.657370517928287,verify_turbo_v3_033780_20251215_011419
161390,-0.9887337161621377,-0.002569790680372169,0.0002302093196278308,0.0028,0.3020969855832241,-0.9891763620507786,1526,6.079681274900398,verify_turbo_v3_161390_20251215_011441
010140,-0.9756778664903365,-0.0026050354765596636,0.00019496452344033616,0.0028,0.2796208530805687,-0.9758578534862634,1266,5.043824701195219,verify_turbo_v3_010140_20251215_011501
042660,-0.9387445521144242,-0.0019853794249852803,0.0008146205750147197,0.0028,0.30498773507767785,-0.9400651616099601,1223,4.872509960159363,verify_turbo_v3_042660_20251215_011515
005935,-0.991913333234194,-0.002629761091074577,0.00017023890892542306,0.0028000000000000004,0.2815413300186451,-0.9919945772702484,1609,6.410358565737051,verify_turbo_v3_005935_20251215_012315
277810,-0.9717826161092579,-0.0023017611657992947,0.0004982388342007053,0.0028,0.26765799256505574,-0.9747288140988621,1345,5.38,verify_turbo_v3_277810_20251215_012321
087010,-0.946318002161484,-0.0018981989980791712,0.0009018010019208288,0.0028,0.3010033444816054,-0.9491804817725301,1196,4.764940239043825,verify_turbo_v3_087010_20251215_012325
017670,-0.9989230792900126,-0.0029265335912251845,-0.0001265335912251852,0.0027999999999999995,0.24520355638745905,-0.9989230792900126,2137,8.51394422310757,verify_turbo_v3_017670_20251215_012333
267250,-0.9859228107112257,-0.002645092161587573,0.00015490783841242708,0.0028000000000000004,0.2734212352532963,-0.9862018655950404,1441,5.741035856573705,verify_turbo_v3_267250_20251215_012408
