ts,action,multiplier,fear,regime,reason
1970-01-01 05:37:30.220143100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220143200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220143300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220143400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220143500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220143600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220143700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220143800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220143900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220144+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220144100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220144200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220144300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220144400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220144500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220144600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220144700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220144800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220144900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220145+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220145100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220145200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220145300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220145400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220145500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220145600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220145700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220145800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220145900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220150200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220150900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220151900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220153+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220153500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221090+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221090900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221091900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221092900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221093900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221094900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221095900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221100900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221101800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221101900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221102+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221102900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221103+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221103100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221103200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221103300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221103400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221103500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221103600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221103700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221103800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221103900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221104+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221104100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221104200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221104300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221104400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221104500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221104600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221104700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221104800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221104900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221105+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221105100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221105200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221105300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221105400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221105500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221105600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221105700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221105800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221105900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221110+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221110100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221110200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221110300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221110400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221110500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221110600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221110700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221110800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221110900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221111800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221111900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221112+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221112100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221112200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221112300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221112400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221112500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221112600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221112700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221112800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221112900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221113900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221114+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221114100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221114200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221114300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221114400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221114500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221114600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221114700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221114800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221114900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221115+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221115100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221115200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221115300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221115400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221115500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221115600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221115700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221115800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221115900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221120100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221120900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221121900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221122+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221122100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221122200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221122300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221122400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221122500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221122600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221122700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221122800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221122900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221123+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221123100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221123200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221123300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221123400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221123500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221123600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221123700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221123800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221123900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221124+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221124100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221124200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221124300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221124400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221124500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221124600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221124700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221124800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221124900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221125+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221125100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221125200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221125300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.221125400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.221125500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.221125600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
